station_id,state,region,station_lat,station_lon,date,year,month,day_of_year,max_temp_c,heatwave_flag
IMD-1433,Gujarat,West,21.403,70.283,2022-12-19,2022,12,353,45.4,0
IMD-1023,Rajasthan,Northwest,27.658,75.159,2021-10-10,2021,10,283,52.0,1
IMD-1185,Madhya Pradesh,Central,22.103,78.455,2022-09-26,2022,9,269,49.3,1
IMD-1691,Chhattisgarh,Central,20.495,83.054,2023-05-12,2023,5,132,31.2,0
IMD-1115,Uttar Pradesh,Indo-Gangetic Plain,26.486,79.101,2022-04-02,2022,4,92,34.0,0
IMD-1065,Rajasthan,Northwest,26.87,75.301,2021-10-07,2021,10,280,51.1,0
IMD-1692,Chhattisgarh,Central,20.57,81.742,2026-12-17,2026,12,351,50.7,1
IMD-1269,Maharashtra,West,20.36,74.719,2024-02-29,2024,2,60,38.2,0
IMD-1173,Madhya Pradesh,Central,24.246,78.752,2023-06-26,2023,6,177,32.7,0
IMD-1426,Gujarat,West,20.945,70.03,2020-05-24,2020,5,145,32.2,0
IMD-1679,West Bengal,East,23.73,89.269,2022-05-02,2022,5,122,28.4,0
IMD-1271,Maharashtra,West,19.289,73.985,2026-04-02,2026,4,92,37.0,0
IMD-1106,Uttar Pradesh,Indo-Gangetic Plain,26.963,80.461,2026-09-13,2026,9,256,45.2,0
IMD-1182,Madhya Pradesh,Central,24.094,78.192,2021-05-02,2021,5,122,33.9,0
IMD-1027,Rajasthan,Northwest,25.584,74.069,2026-08-30,2026,8,242,45.7,0
IMD-1647,West Bengal,East,22.139,88.028,2023-11-29,2023,11,333,43.1,0
IMD-1646,West Bengal,East,21.987,87.422,2020-11-02,2020,11,307,44.0,0
IMD-1281,Maharashtra,West,21.176,73.802,2022-06-01,2022,6,152,33.3,0
IMD-1510,Andhra Pradesh,South Peninsula,15.322,78.441,2025-05-03,2025,5,123,33.2,0
IMD-1520,Andhra Pradesh,South Peninsula,17.072,80.64,2021-11-07,2021,11,311,47.5,0
IMD-1322,Bihar,Indo-Gangetic Plain,23.912,83.781,2022-12-24,2022,12,358,45.9,0
IMD-1181,Madhya Pradesh,Central,22.872,79.517,2020-04-04,2020,4,95,30.2,0
IMD-1514,Andhra Pradesh,South Peninsula,17.209,79.577,2021-10-12,2021,10,285,46.4,0
IMD-1740,Jharkhand,East,23.113,85.494,2026-01-20,2026,1,20,46.9,1
IMD-1651,West Bengal,East,23.576,87.735,2023-05-22,2023,5,142,28.7,0
IMD-1586,Telangana,South Peninsula,18.76,79.585,2024-05-17,2024,5,138,30.0,0
IMD-1071,Rajasthan,Northwest,27.6,74.417,2022-05-22,2022,5,142,38.4,0
IMD-1215,Madhya Pradesh,Central,23.416,78.202,2022-09-20,2022,9,263,41.8,0
IMD-1432,Gujarat,West,22.353,71.928,2023-03-30,2023,3,89,37.9,0
IMD-1102,Uttar Pradesh,Indo-Gangetic Plain,27.945,82.543,2026-05-27,2026,5,147,37.7,0
IMD-1134,Uttar Pradesh,Indo-Gangetic Plain,27.229,81.146,2023-07-17,2023,7,198,35.7,0
IMD-1348,Odisha,East,21.041,86.919,2025-12-15,2025,12,349,48.4,0
IMD-1859,Tamil Nadu,South Peninsula,10.863,80.644,2025-08-03,2025,8,215,32.7,0
IMD-1449,Haryana,Northwest,29.022,74.79,2025-11-30,2025,11,334,48.2,0
IMD-1622,Punjab,Northwest,31.151,74.732,2021-09-23,2021,9,266,46.0,0
IMD-1448,Gujarat,West,22.645,69.915,2022-04-18,2022,4,108,32.3,0
IMD-1485,Haryana,Northwest,30.219,76.639,2024-01-04,2024,1,4,45.0,0
IMD-1496,Delhi,Northwest,30.058,76.609,2021-11-23,2021,11,327,50.6,0
IMD-1054,Rajasthan,Northwest,27.617,74.091,2022-07-01,2022,7,182,34.5,0
IMD-1686,West Bengal,East,22.014,86.524,2021-02-04,2021,2,35,38.8,0
IMD-1363,Odisha,East,20.167,83.46,2020-06-18,2020,6,170,30.3,0
IMD-1456,Haryana,Northwest,28.065,76.891,2020-11-21,2020,11,326,49.4,0
IMD-1363,Odisha,East,20.167,83.46,2021-12-03,2021,12,337,45.0,0
IMD-1231,Maharashtra,West,20.75,76.091,2024-04-16,2024,4,107,26.4,0
IMD-1756,Jharkhand,East,24.212,86.239,2020-01-06,2020,1,6,44.9,0
IMD-1570,Telangana,South Peninsula,17.27,79.45,2020-11-12,2020,11,317,44.7,0
IMD-1503,Delhi,Northwest,29.074,79.13,2024-09-08,2024,9,252,43.2,0
IMD-1771,Karnataka,South,16.12,75.872,2023-02-23,2023,2,54,34.5,0
IMD-1108,Uttar Pradesh,Indo-Gangetic Plain,25.656,82.705,2021-06-30,2021,6,181,33.8,0
IMD-1504,Delhi,Northwest,29.593,76.264,2021-12-16,2021,12,350,48.0,0
IMD-1681,West Bengal,East,22.488,86.681,2026-06-16,2026,6,167,38.7,0
IMD-1303,Bihar,Indo-Gangetic Plain,26.535,84.839,2026-10-01,2026,10,274,45.5,0
IMD-1573,Telangana,South Peninsula,16.271,77.13,2023-05-26,2023,5,146,33.3,0
IMD-1644,Punjab,Northwest,29.932,74.123,2021-11-21,2021,11,325,47.0,0
IMD-1663,West Bengal,East,22.413,88.597,2023-09-01,2023,9,244,39.1,0
IMD-1643,Punjab,Northwest,32.442,77.255,2025-10-27,2025,10,300,46.9,0
IMD-1825,Tamil Nadu,South Peninsula,11.655,78.625,2024-02-01,2024,2,32,39.5,0
IMD-1023,Rajasthan,Northwest,27.658,75.159,2024-02-13,2024,2,44,45.4,1
IMD-1705,Chhattisgarh,Central,20.463,81.612,2021-05-17,2021,5,137,29.1,0
IMD-1285,Maharashtra,West,20.047,74.779,2020-06-01,2020,6,153,29.9,0
IMD-1243,Maharashtra,West,20.736,73.842,2023-07-04,2023,7,185,33.4,0
IMD-1825,Tamil Nadu,South Peninsula,11.655,78.625,2022-02-13,2022,2,44,32.6,0
IMD-1543,Andhra Pradesh,South Peninsula,14.968,79.15,2024-07-02,2024,7,184,32.5,0
IMD-1874,Kerala,South,11.534,76.263,2025-02-23,2025,2,54,34.0,0
IMD-1080,Uttar Pradesh,Indo-Gangetic Plain,25.619,82.502,2021-11-14,2021,11,318,50.4,0
IMD-1791,Karnataka,South,15.454,74.727,2021-01-04,2021,1,4,41.3,0
IMD-1480,Haryana,Northwest,27.659,75.181,2021-03-15,2021,3,74,35.2,0
IMD-1695,Chhattisgarh,Central,20.548,81.032,2020-01-14,2020,1,14,41.1,0
IMD-1208,Madhya Pradesh,Central,24.175,79.555,2023-07-12,2023,7,193,38.3,0
IMD-1338,Bihar,Indo-Gangetic Plain,26.031,83.86,2022-08-26,2022,8,238,41.6,0
IMD-1684,West Bengal,East,23.632,87.508,2020-09-15,2020,9,259,41.1,0
IMD-1133,Uttar Pradesh,Indo-Gangetic Plain,26.097,81.53,2020-06-08,2020,6,160,30.9,0
IMD-1102,Uttar Pradesh,Indo-Gangetic Plain,27.945,82.543,2025-11-16,2025,11,320,51.7,0
IMD-1087,Uttar Pradesh,Indo-Gangetic Plain,28.212,81.512,2025-04-09,2025,4,99,32.9,0
IMD-1604,Telangana,South Peninsula,16.785,78.527,2026-11-18,2026,11,322,45.5,0
IMD-1456,Haryana,Northwest,28.065,76.891,2021-01-02,2021,1,2,42.5,0
IMD-1291,Maharashtra,West,21.152,74.431,2022-04-01,2022,4,91,34.0,0
IMD-1029,Rajasthan,Northwest,27.826,75.706,2021-07-23,2021,7,204,37.6,0
IMD-1068,Rajasthan,Northwest,27.849,76.127,2022-10-08,2022,10,281,46.5,0
IMD-1599,Telangana,South Peninsula,16.468,78.603,2022-01-21,2022,1,21,41.7,0
IMD-1668,West Bengal,East,22.855,89.665,2026-07-20,2026,7,201,35.3,0
IMD-1041,Rajasthan,Northwest,26.361,75.413,2021-09-07,2021,9,250,42.7,0
IMD-1055,Rajasthan,Northwest,26.938,73.028,2022-07-03,2022,7,184,36.4,0
IMD-1509,Andhra Pradesh,South Peninsula,15.215,78.258,2025-09-25,2025,9,268,46.0,0
IMD-1121,Uttar Pradesh,Indo-Gangetic Plain,27.321,81.35,2021-05-29,2021,5,149,31.2,0
IMD-1311,Bihar,Indo-Gangetic Plain,24.147,87.12,2021-10-30,2021,10,303,47.2,0
IMD-1455,Haryana,Northwest,28.285,74.518,2022-09-15,2022,9,258,41.5,0
IMD-1435,Gujarat,West,23.622,69.881,2022-02-06,2022,2,37,41.2,0
IMD-1551,Andhra Pradesh,South Peninsula,16.82,79.23,2023-05-14,2023,5,134,33.9,0
IMD-1215,Madhya Pradesh,Central,23.416,78.202,2022-04-30,2022,4,120,30.0,0
IMD-1370,Odisha,East,19.662,83.872,2025-11-19,2025,11,323,47.9,0
IMD-1788,Karnataka,South,13.9,74.298,2025-01-06,2025,1,6,40.6,0
IMD-1025,Rajasthan,Northwest,27.681,75.809,2024-06-07,2024,6,159,34.5,0
IMD-1498,Delhi,Northwest,29.667,76.858,2024-10-25,2024,10,299,46.9,0
IMD-1630,Punjab,Northwest,32.349,73.328,2026-04-12,2026,4,102,37.5,0
IMD-1553,Andhra Pradesh,South Peninsula,16.785,78.439,2024-11-09,2024,11,314,52.0,1
IMD-1732,Jharkhand,East,24.823,86.637,2020-02-16,2020,2,47,36.3,0
IMD-1443,Gujarat,West,23.695,72.016,2025-10-05,2025,10,278,46.0,0
IMD-1368,Odisha,East,21.381,85.915,2026-10-16,2026,10,289,44.8,0
IMD-1166,Madhya Pradesh,Central,22.472,79.249,2021-07-05,2021,7,186,32.5,0
IMD-1312,Bihar,Indo-Gangetic Plain,25.222,84.783,2023-04-23,2023,4,113,33.3,0
IMD-1061,Rajasthan,Northwest,28.036,74.901,2022-08-03,2022,8,215,41.0,0
IMD-1432,Gujarat,West,22.353,71.928,2022-05-23,2022,5,143,31.9,0
IMD-1399,Gujarat,West,21.786,71.259,2025-06-27,2025,6,178,32.7,0
IMD-1166,Madhya Pradesh,Central,22.472,79.249,2023-12-10,2023,12,344,45.2,0
IMD-1456,Haryana,Northwest,28.065,76.891,2022-11-26,2022,11,330,48.0,0
IMD-1294,Bihar,Indo-Gangetic Plain,23.834,85.408,2020-01-24,2020,1,24,44.4,0
IMD-1478,Haryana,Northwest,28.758,75.7,2020-04-21,2020,4,112,30.2,0
IMD-1416,Gujarat,West,22.464,70.889,2023-06-01,2023,6,152,30.1,0
IMD-1086,Uttar Pradesh,Indo-Gangetic Plain,26.377,80.73,2020-10-26,2020,10,300,45.5,0
IMD-1765,Karnataka,South,14.688,75.352,2021-02-12,2021,2,43,37.7,0
IMD-1848,Tamil Nadu,South Peninsula,9.752,78.007,2022-10-24,2022,10,297,40.5,0
IMD-1755,Jharkhand,East,24.053,86.024,2023-11-11,2023,11,315,43.9,0
IMD-1627,Punjab,Northwest,29.786,76.946,2023-11-10,2023,11,314,46.6,0
IMD-1153,Uttar Pradesh,Indo-Gangetic Plain,27.389,80.144,2020-06-27,2020,6,179,35.0,0
IMD-1163,Madhya Pradesh,Central,22.097,79.905,2020-07-08,2020,7,190,37.6,0
IMD-1785,Karnataka,South,14.559,77.188,2023-05-28,2023,5,148,27.8,0
IMD-1690,Chhattisgarh,Central,19.848,82.24,2020-08-25,2020,8,238,39.0,0
IMD-1409,Gujarat,West,22.416,72.703,2024-05-12,2024,5,133,32.0,0
IMD-1805,Karnataka,South,16.481,74.105,2022-05-14,2022,5,134,29.0,0
IMD-1821,Tamil Nadu,South Peninsula,11.096,76.901,2020-07-09,2020,7,191,25.2,0
IMD-1675,West Bengal,East,22.919,89.11,2020-11-06,2020,11,311,41.2,0
IMD-1504,Delhi,Northwest,29.593,76.264,2020-05-27,2020,5,148,36.8,0
IMD-1321,Bihar,Indo-Gangetic Plain,25.795,83.813,2025-08-31,2025,8,243,42.8,0
IMD-1259,Maharashtra,West,19.639,75.755,2024-02-20,2024,2,51,34.3,0
IMD-1080,Uttar Pradesh,Indo-Gangetic Plain,25.619,82.502,2021-10-07,2021,10,280,45.8,0
IMD-1001,Rajasthan,Northwest,26.158,73.852,2026-09-30,2026,9,273,50.5,0
IMD-1172,Madhya Pradesh,Central,23.045,78.691,2022-06-03,2022,6,154,32.2,0
IMD-1778,Karnataka,South,14.952,75.764,2023-01-05,2023,1,5,42.0,0
IMD-1301,Bihar,Indo-Gangetic Plain,26.192,83.349,2021-11-01,2021,11,305,49.7,0
IMD-1666,West Bengal,East,21.661,89.418,2024-08-27,2024,8,240,39.8,0
IMD-1021,Rajasthan,Northwest,26.754,74.228,2023-04-04,2023,4,94,34.5,0
IMD-1454,Haryana,Northwest,30.593,76.367,2020-09-01,2020,9,245,44.5,0
IMD-1240,Maharashtra,West,18.389,74.952,2022-09-17,2022,9,260,41.7,0
IMD-1871,Kerala,South,12.195,75.617,2023-12-03,2023,12,337,36.5,0
IMD-1769,Karnataka,South,15.878,76.043,2022-01-11,2022,1,11,37.7,0
IMD-1243,Maharashtra,West,20.736,73.842,2021-01-11,2021,1,11,44.7,0
IMD-1443,Gujarat,West,23.695,72.016,2025-07-13,2025,7,194,33.9,0
IMD-1144,Uttar Pradesh,Indo-Gangetic Plain,26.156,80.767,2025-04-14,2025,4,104,35.3,0
IMD-1599,Telangana,South Peninsula,16.468,78.603,2021-12-05,2021,12,339,44.0,0
IMD-1775,Karnataka,South,15.216,74.781,2024-07-23,2024,7,205,31.1,0
IMD-1672,West Bengal,East,23.166,86.933,2022-07-16,2022,7,197,33.2,0
IMD-1584,Telangana,South Peninsula,17.803,77.626,2021-09-08,2021,9,251,41.6,0
IMD-1468,Haryana,Northwest,29.959,75.156,2020-07-25,2020,7,207,32.8,0
IMD-1797,Karnataka,South,14.957,76.524,2025-10-04,2025,10,277,40.9,0
IMD-1615,Punjab,Northwest,31.465,74.686,2025-05-17,2025,5,137,35.3,0
IMD-1090,Uttar Pradesh,Indo-Gangetic Plain,27.402,80.435,2021-03-01,2021,3,60,38.1,0
IMD-1030,Rajasthan,Northwest,26.724,73.224,2021-04-06,2021,4,96,34.5,0
IMD-1444,Gujarat,West,20.843,71.704,2021-11-16,2021,11,320,45.2,0
IMD-1866,Kerala,South,11.348,77.164,2023-12-23,2023,12,357,36.3,0
IMD-1139,Uttar Pradesh,Indo-Gangetic Plain,25.53,80.432,2026-12-26,2026,12,360,48.7,0
IMD-1312,Bihar,Indo-Gangetic Plain,25.222,84.783,2024-01-11,2024,1,11,45.5,0
IMD-1012,Rajasthan,Northwest,25.938,73.524,2020-08-09,2020,8,222,42.1,0
IMD-1244,Maharashtra,West,18.581,74.786,2025-01-23,2025,1,23,40.4,0
IMD-1350,Odisha,East,21.184,85.376,2022-08-05,2022,8,217,39.2,0
IMD-1414,Gujarat,West,23.528,70.816,2021-10-23,2021,10,296,47.0,0
IMD-1431,Gujarat,West,23.504,71.946,2021-06-02,2021,6,153,32.4,0
IMD-1266,Maharashtra,West,18.626,76.538,2022-03-11,2022,3,70,32.4,0
IMD-1183,Madhya Pradesh,Central,23.307,77.838,2023-10-22,2023,10,295,49.4,0
IMD-1685,West Bengal,East,23.081,89.491,2023-01-07,2023,1,7,41.0,0
IMD-1435,Gujarat,West,23.622,69.881,2024-11-08,2024,11,313,45.5,0
IMD-1089,Uttar Pradesh,Indo-Gangetic Plain,28.127,80.078,2022-05-08,2022,5,128,35.3,0
IMD-1204,Madhya Pradesh,Central,24.278,77.011,2025-06-30,2025,6,181,35.6,0
IMD-1522,Andhra Pradesh,South Peninsula,16.522,79.649,2022-04-09,2022,4,99,34.6,0
IMD-1114,Uttar Pradesh,Indo-Gangetic Plain,26.555,82.345,2026-12-11,2026,12,345,47.4,0
IMD-1248,Maharashtra,West,18.965,73.816,2022-05-02,2022,5,122,33.7,0
IMD-1833,Tamil Nadu,South Peninsula,11.213,80.178,2020-03-21,2020,3,81,29.2,0
IMD-1339,Bihar,Indo-Gangetic Plain,25.529,83.338,2020-04-25,2020,4,116,30.3,0
IMD-1661,West Bengal,East,22.455,88.285,2024-05-03,2024,5,124,30.1,0
IMD-1143,Uttar Pradesh,Indo-Gangetic Plain,26.49,78.916,2021-06-21,2021,6,172,32.1,0
IMD-1669,West Bengal,East,22.188,86.399,2026-12-04,2026,12,338,43.2,0
IMD-1071,Rajasthan,Northwest,27.6,74.417,2020-05-09,2020,5,130,35.9,0
IMD-1232,Maharashtra,West,19.575,74.468,2024-09-03,2024,9,247,41.8,0
IMD-1211,Madhya Pradesh,Central,21.704,79.227,2020-10-11,2020,10,285,44.9,0
IMD-1712,Chhattisgarh,Central,22.398,80.133,2020-08-09,2020,8,222,42.4,1
IMD-1757,Jharkhand,East,24.889,85.403,2023-04-25,2023,4,115,30.4,0
IMD-1411,Gujarat,West,22.905,71.719,2022-11-15,2022,11,319,48.2,0
IMD-1119,Uttar Pradesh,Indo-Gangetic Plain,26.954,81.476,2022-08-01,2022,8,213,42.5,1
IMD-1113,Uttar Pradesh,Indo-Gangetic Plain,27.966,81.13,2021-04-10,2021,4,100,36.3,0
IMD-1469,Haryana,Northwest,30.392,74.544,2026-07-11,2026,7,192,40.0,0
IMD-1470,Haryana,Northwest,29.453,76.467,2021-07-13,2021,7,194,34.9,0
IMD-1619,Punjab,Northwest,31.659,73.38,2023-01-29,2023,1,29,41.8,0
IMD-1570,Telangana,South Peninsula,17.27,79.45,2023-02-08,2023,2,39,42.7,1
IMD-1837,Tamil Nadu,South Peninsula,11.579,80.402,2025-08-04,2025,8,216,35.4,0
IMD-1113,Uttar Pradesh,Indo-Gangetic Plain,27.966,81.13,2022-10-03,2022,10,276,44.1,0
IMD-1169,Madhya Pradesh,Central,21.834,79.413,2024-10-27,2024,10,301,49.2,0
IMD-1758,Jharkhand,East,23.391,83.761,2022-12-03,2022,12,337,47.8,0
IMD-1708,Chhattisgarh,Central,20.427,81.442,2026-12-29,2026,12,363,44.2,0
IMD-1401,Gujarat,West,20.81,71.466,2025-10-21,2025,10,294,51.8,1
IMD-1400,Gujarat,West,22.92,72.675,2024-02-23,2024,2,54,40.9,1
IMD-1530,Andhra Pradesh,South Peninsula,15.391,81.169,2025-02-25,2025,2,56,37.3,0
IMD-1247,Maharashtra,West,20.451,77.102,2024-08-14,2024,8,227,42.4,1
IMD-1064,Rajasthan,Northwest,27.353,72.75,2022-06-02,2022,6,153,34.7,0
IMD-1521,Andhra Pradesh,South Peninsula,16.771,79.252,2023-03-10,2023,3,69,36.8,0
IMD-1212,Madhya Pradesh,Central,21.735,79.721,2025-07-25,2025,7,206,37.1,0
IMD-1292,Maharashtra,West,19.011,75.634,2023-04-16,2023,4,106,32.9,0
IMD-1372,Odisha,East,22.237,83.461,2020-01-30,2020,1,30,40.8,0
IMD-1269,Maharashtra,West,20.36,74.719,2022-05-17,2022,5,137,29.8,0
IMD-1533,Andhra Pradesh,South Peninsula,16.302,80.701,2024-02-18,2024,2,49,39.5,0
IMD-1483,Haryana,Northwest,30.464,76.101,2026-08-03,2026,8,215,37.2,0
IMD-1387,Odisha,East,21.673,84.036,2026-11-08,2026,11,312,47.4,0
IMD-1637,Punjab,Northwest,30.915,73.329,2020-07-26,2020,7,208,36.4,0
IMD-1886,Kerala,South,9.833,78.18,2024-05-21,2024,5,142,27.2,0
IMD-1514,Andhra Pradesh,South Peninsula,17.209,79.577,2021-07-19,2021,7,200,34.2,0
IMD-1331,Bihar,Indo-Gangetic Plain,25.869,83.652,2020-10-15,2020,10,289,48.6,0
IMD-1841,Tamil Nadu,South Peninsula,12.238,78.11,2026-09-05,2026,9,248,36.0,0
IMD-1150,Uttar Pradesh,Indo-Gangetic Plain,25.498,82.707,2026-08-11,2026,8,223,39.9,0
IMD-1441,Gujarat,West,22.819,72.324,2025-08-04,2025,8,216,37.6,0
IMD-1354,Odisha,East,19.929,84.522,2022-09-03,2022,9,246,39.5,0
IMD-1837,Tamil Nadu,South Peninsula,11.579,80.402,2020-09-13,2020,9,257,39.9,0
IMD-1015,Rajasthan,Northwest,26.798,73.678,2026-10-22,2026,10,295,52.0,0
IMD-1545,Andhra Pradesh,South Peninsula,14.636,79.745,2023-12-15,2023,12,349,46.1,0
IMD-1140,Uttar Pradesh,Indo-Gangetic Plain,25.838,81.72,2025-07-10,2025,7,191,37.1,0
IMD-1316,Bihar,Indo-Gangetic Plain,23.678,84.887,2025-08-17,2025,8,229,41.1,0
IMD-1170,Madhya Pradesh,Central,23.096,77.681,2025-12-09,2025,12,343,47.1,0
IMD-1351,Odisha,East,19.742,84.61,2026-11-29,2026,11,333,46.7,0
IMD-1887,Kerala,South,12.084,75.301,2020-01-18,2020,1,18,32.8,0
IMD-1201,Madhya Pradesh,Central,21.798,77.571,2022-09-30,2022,9,273,48.4,0
IMD-1754,Jharkhand,East,24.247,83.656,2025-01-06,2025,1,6,47.3,1
IMD-1244,Maharashtra,West,18.581,74.786,2023-02-25,2023,2,56,37.2,0
IMD-1122,Uttar Pradesh,Indo-Gangetic Plain,26.676,81.105,2020-10-31,2020,10,305,49.6,0
IMD-1678,West Bengal,East,22.851,89.252,2020-12-21,2020,12,356,41.5,0
IMD-1427,Gujarat,West,22.555,70.079,2025-08-25,2025,8,237,37.4,0
IMD-1711,Chhattisgarh,Central,22.18,83.034,2023-08-16,2023,8,228,38.2,0
IMD-1628,Punjab,Northwest,29.747,76.134,2025-11-09,2025,11,313,48.0,0
IMD-1506,Delhi,Northwest,27.35,78.734,2021-12-14,2021,12,348,44.3,0
IMD-1638,Punjab,Northwest,32.539,74.389,2024-12-09,2024,12,344,50.3,1
IMD-1838,Tamil Nadu,South Peninsula,11.703,79.357,2021-07-08,2021,7,189,33.3,0
IMD-1669,West Bengal,East,22.188,86.399,2026-05-30,2026,5,150,34.1,0
IMD-1268,Maharashtra,West,19.486,75.364,2022-10-20,2022,10,293,41.4,0
IMD-1378,Odisha,East,20.558,85.652,2025-12-29,2025,12,363,45.7,0
IMD-1273,Maharashtra,West,18.514,76.506,2026-05-17,2026,5,137,33.8,0
IMD-1543,Andhra Pradesh,South Peninsula,14.968,79.15,2021-06-08,2021,6,159,32.1,0
IMD-1758,Jharkhand,East,23.391,83.761,2024-04-23,2024,4,114,28.6,0
IMD-1518,Andhra Pradesh,South Peninsula,15.063,80.379,2021-12-02,2021,12,336,45.6,0
IMD-1742,Jharkhand,East,22.372,84.974,2020-05-24,2020,5,145,29.8,0
IMD-1141,Uttar Pradesh,Indo-Gangetic Plain,27.674,79.037,2021-05-10,2021,5,130,31.4,0
IMD-1871,Kerala,South,12.195,75.617,2020-09-07,2020,9,251,35.5,0
IMD-1207,Madhya Pradesh,Central,23.656,79.248,2026-06-30,2026,6,181,35.0,0
IMD-1128,Uttar Pradesh,Indo-Gangetic Plain,27.588,79.361,2024-09-08,2024,9,252,41.8,0
IMD-1077,Uttar Pradesh,Indo-Gangetic Plain,26.931,81.225,2026-11-27,2026,11,331,46.0,0
IMD-1831,Tamil Nadu,South Peninsula,12.091,77.857,2024-04-04,2024,4,95,31.1,0
IMD-1852,Tamil Nadu,South Peninsula,12.196,77.714,2021-06-29,2021,6,180,28.5,0
IMD-1209,Madhya Pradesh,Central,23.501,77.979,2023-05-11,2023,5,131,31.0,0
IMD-1621,Punjab,Northwest,30.174,75.108,2023-07-08,2023,7,189,34.5,0
IMD-1721,Chhattisgarh,Central,21.788,83.792,2024-07-24,2024,7,206,35.6,0
IMD-1683,West Bengal,East,24.445,88.345,2020-12-21,2020,12,356,44.5,0
IMD-1472,Haryana,Northwest,29.39,75.313,2020-08-09,2020,8,222,36.6,0
IMD-1581,Telangana,South Peninsula,17.569,77.172,2026-04-01,2026,4,91,36.8,0
IMD-1081,Uttar Pradesh,Indo-Gangetic Plain,27.5,79.093,2025-02-23,2025,2,54,42.5,1
IMD-1834,Tamil Nadu,South Peninsula,9.795,77.487,2025-06-04,2025,6,155,28.5,0
IMD-1207,Madhya Pradesh,Central,23.656,79.248,2023-04-01,2023,4,91,37.1,0
IMD-1172,Madhya Pradesh,Central,23.045,78.691,2022-03-28,2022,3,87,35.7,0
IMD-1148,Uttar Pradesh,Indo-Gangetic Plain,26.298,79.768,2025-07-15,2025,7,196,34.3,0
IMD-1538,Andhra Pradesh,South Peninsula,16.633,81.492,2023-11-29,2023,11,333,47.7,0
IMD-1690,Chhattisgarh,Central,19.848,82.24,2020-07-02,2020,7,184,33.9,0
IMD-1251,Maharashtra,West,19.248,75.404,2022-09-05,2022,9,248,46.2,1
IMD-1059,Rajasthan,Northwest,27.843,73.714,2025-11-25,2025,11,329,52.0,0
IMD-1501,Delhi,Northwest,27.267,76.176,2026-01-23,2026,1,23,41.7,0
IMD-1654,West Bengal,East,23.69,86.963,2023-05-31,2023,5,151,30.0,0
IMD-1416,Gujarat,West,22.464,70.889,2022-12-22,2022,12,356,43.8,0
IMD-1530,Andhra Pradesh,South Peninsula,15.391,81.169,2021-05-26,2021,5,146,27.8,0
IMD-1497,Delhi,Northwest,28.971,78.915,2023-02-09,2023,2,40,39.4,0
IMD-1186,Madhya Pradesh,Central,23.154,76.978,2020-07-05,2020,7,187,36.5,0
IMD-1498,Delhi,Northwest,29.667,76.858,2023-07-16,2023,7,197,41.3,1
IMD-1457,Haryana,Northwest,29.458,75.52,2022-04-28,2022,4,118,32.8,0
IMD-1268,Maharashtra,West,19.486,75.364,2026-01-22,2026,1,22,44.1,0
IMD-1655,West Bengal,East,23.752,86.81,2021-09-07,2021,9,250,40.7,0
IMD-1506,Delhi,Northwest,27.35,78.734,2023-07-27,2023,7,208,42.5,1
IMD-1756,Jharkhand,East,24.212,86.239,2020-11-03,2020,11,308,43.6,0
IMD-1287,Maharashtra,West,19.557,75.92,2022-11-04,2022,11,308,45.7,0
IMD-1393,Gujarat,West,21.943,70.687,2021-10-04,2021,10,277,42.6,0
IMD-1531,Andhra Pradesh,South Peninsula,17.378,77.82,2025-02-13,2025,2,44,39.9,0
IMD-1164,Madhya Pradesh,Central,23.115,79.022,2026-04-01,2026,4,91,42.1,1
IMD-1821,Tamil Nadu,South Peninsula,11.096,76.901,2024-03-24,2024,3,84,34.8,0
IMD-1131,Uttar Pradesh,Indo-Gangetic Plain,27.613,81.73,2020-10-31,2020,10,305,47.2,0
IMD-1730,Jharkhand,East,22.658,85.529,2022-04-16,2022,4,106,33.8,0
IMD-1128,Uttar Pradesh,Indo-Gangetic Plain,27.588,79.361,2024-12-04,2024,12,339,47.8,0
IMD-1108,Uttar Pradesh,Indo-Gangetic Plain,25.656,82.705,2022-02-22,2022,2,53,39.7,0
IMD-1341,Bihar,Indo-Gangetic Plain,24.582,84.287,2025-05-17,2025,5,137,32.3,0
IMD-1322,Bihar,Indo-Gangetic Plain,23.912,83.781,2020-09-13,2020,9,257,47.0,1
IMD-1592,Telangana,South Peninsula,18.045,79.519,2021-05-22,2021,5,142,28.9,0
IMD-1068,Rajasthan,Northwest,27.849,76.127,2026-08-20,2026,8,232,46.7,1
IMD-1367,Odisha,East,21.284,86.946,2025-12-30,2025,12,364,42.5,0
IMD-1838,Tamil Nadu,South Peninsula,11.703,79.357,2021-04-18,2021,4,108,24.0,0
IMD-1050,Rajasthan,Northwest,28.052,72.873,2022-10-28,2022,10,301,46.7,0
IMD-1697,Chhattisgarh,Central,22.101,80.918,2020-06-11,2020,6,163,30.8,0
IMD-1499,Delhi,Northwest,30.068,77.16,2023-07-27,2023,7,208,36.8,0
IMD-1653,West Bengal,East,22.732,86.124,2020-01-11,2020,1,11,39.2,0
IMD-1286,Maharashtra,West,18.799,74.318,2022-01-09,2022,1,9,38.6,0
IMD-1034,Rajasthan,Northwest,27.751,73.251,2022-07-28,2022,7,209,41.4,0
IMD-1053,Rajasthan,Northwest,26.386,74.024,2021-04-14,2021,4,104,35.7,0
IMD-1604,Telangana,South Peninsula,16.785,78.527,2021-06-14,2021,6,165,32.0,0
